id,nome,situacao,municipio,uf,cep,logradouro,bairro,percentual_de_execucao,data_prevista_de_conclusao_da_obra,tipo_do_projeto,rede_de_ensino_publico,nome_da_entidade,visivel_no_app,grupo_controle
1005575,CRECHE DO BAIRRO PROGRESSO - Girau do Ponciano - AL,Planejamento pelo proponente,Girau do Ponciano,AL,57360970,RUA TEODORICO RIBEIRO,PROGRESSO                                                                                           ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GIRAU DO PONCIANO,0,0
1005576,Creche Jardim Gloria,LicitaÁ„o,A√ßail√¢ndia,MA,65930000,RUA AULIDIA GON«ALVES SANTOS,Jardim Gloria                                                                                       ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ACAILANDIA,1,0
1005577,Creche Vila Ildemar,LicitaÁ„o,A√ßail√¢ndia,MA,65930000,RUA PRINCIPAL ENTRE A Q168 E Q160,Vila Ildemar                                                                                        ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ACAILANDIA,1,0
1005584,CRECHE DO BAIRRO SENADOR ARNON DE MELLO,Planejamento pelo proponente,Arapiraca,AL,57315000,RUA MARCELO BARBOSA,SENADOR ARNON DE MELO                                                                               ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ARAPIRACA,1,0
1005585,CRECHE DO BAIRRO Z…LIA BARBOSA ROCHA,Planejamento pelo proponente,Arapiraca,AL,57305800,Rua Maria Engr·cia de Farias,ZÈlia Barbosa Rocha                                                                                 ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ARAPIRACA,1,0
1005586,CRECHE DO BAIRRO VERDES CAMPOS - Arapiraca - AL,Paralisada,Arapiraca,AL,57303000,RUA PROJETADA O1,VERDES CAMPOS                                                                                       ,82.04,2017-07-25,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ARAPIRACA,0,0
1005587,CMEI BOTIATUVA,LicitaÁ„o,Campo Largo,PR,83601120,Rua Francisco Marthaus,BOTIATUVA                                                                                           ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE CAMPO LARGO,1,0
1005588,Creche Vila Colibri,LicitaÁ„o,Guarapuava,PR,85031050,Avenida Miguel Couto,Alto Cascavel                                                                                       ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE GUARAPUAVA,1,0
1005589,CRECHE BAIRRO VILA PIONEIRO,ExecuÁ„o,Toledo,PR,85910322,Rua Domingos Miotto,Vila Pioneiro,15.99,2017-06-16,Projeto 2 Convencional,Municipal,PREF MUN DE TOLEDO,1,0
1005590,CRECHE BAIRRO JARDIM CONC”RDIA,ExecuÁ„o,Toledo,PR,85906684,MARINO COMARELLA,JARDIM CONC”RDIA                                                                                    ,18.3,2017-12-24,Projeto 2 Convencional,Municipal,PREF MUN DE TOLEDO,1,0
1005591,EMEI XANGRI L¡,ExecuÁ„o,Ven√¢ncio Aires,RS,95800000,Rua Albino Fiss esquina com Henrique Myllius,XANGRIL¡                                                                                            ,24.49,2017-10-01,Projeto 1 Convencional,Municipal,PREF MUN DE VENANCIO AIRES,0,1
1005599,Mucaj· 1,LicitaÁ„o,Japeri,RJ,26423140,Rua Baependi,Parque Mucaja                                                                                       ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE JAPERI,1,0
1005606,Creche Princesa dos Montes - Ch„ Preta - AL,Paralisada,Ch√£ Preta,AL,57760000,RUA AURELIANO TEIXEIRA,Centro                                                                                              ,44.87,2017-05-31,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE CHA PRETA,0,0
1005607,Professora Maria Isabel,Planejamento pelo proponente,Flexeiras,AL,57995000,Rua Professora Maria Isabel Costa Souza,Centro                                                                                              ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE FLEXEIRAS,1,0
1005608,CRECHE ARAI - Augusto CorrÍa - PA,Planejamento pelo proponente,Augusto Corr√™a,PA,68610000,Rua Maria Tavares,localidade do AraÌ                                                                                  ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE AUGUSTO CORREA,0,0
1005609,Parte do Lote n∫ 01 e Lote n∫ 02 da quadra 350,ExecuÁ„o,Realeza,PR,85770000,Rua Luiz dos Santos,Centro                                                                                              ,54.75,2017-10-10,Projeto 1 Convencional,Municipal,PREF MUN DE REALEZA,1,0
1005627,CrecheTipo B - Iguabinha,LicitaÁ„o,Araruama,RJ,28970000,Rua Papoulas,Iguabinha                                                                                           ,1.44,2016-02-03,Projeto 1 Convencional,Municipal,PREF MUN DE ARARUAMA,1,0
1005628,PARQUE AMORIM - Belford Roxo - RJ,Obra Cancelada,Belford Roxo,RJ,26185140,Rua Agostinho Carlos,Parque Amorim                                                                                       ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE BELFORD ROXO,0,0
1005629,Suburbana - Belford Roxo - RJ,Obra Cancelada,Belford Roxo,RJ,26127380,Avenida Suburbana,Shangri-l·                                                                                          ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE BELFORD ROXO,0,0
1005630,creche urucurana - Belford Roxo - RJ,Obra Cancelada,Belford Roxo,RJ,26143140,Rua Urucurana,Itaipu                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE BELFORD ROXO,0,0
1005631,Creche Sementes do Amanh„ - Carapebus - RJ,Planejamento pelo proponente,Carapebus,RJ,27998000,Rua J. Souza,Centro                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CARAPEBUS,0,0
1005633,Creche de Vila Nova,LicitaÁ„o,Iguaba Grande,RJ,28960000,"Estrada do Arrast„o, s/n",Vila Nova                                                                                           ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE IGUABA GRANDE,1,0
1005634,Quissam„ - ItaboraÌ - RJ,Planejamento pelo proponente,Itabora√≠,RJ,24804385,Rua OsÛrio Cardoso,Quissam„                                                                                            ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITABORAI,0,0
1005635,BNH da Reta Velha - ItaboraÌ - RJ,Planejamento pelo proponente,Itabora√≠,RJ,24802310,Rua K,EsperanÁa                                                                                           ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITABORAI,0,0
1005636,RETA NOVA (PARQUE INDUSTRIAL) - ItaboraÌ - RJ,Planejamento pelo proponente,Itabora√≠,RJ,24802750,Avenida Eduardo Gomes,EsperanÁa                                                                                           ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITABORAI,0,0
1005637,Creche Vila Ibirapitanga - ItaguaÌ - RJ,Obra Cancelada,Itagua√≠,RJ,23811780,Rua Frei Caneca,Vila Ibirapitanga                                                                                   ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE ITAGUAI,0,0
1005638,CRECHE MONTE SERRAT - ItaguaÌ - RJ,Obra Cancelada,Itagua√≠,RJ,23810600,Rua Maria C‚ndida,Monte Serrat                                                                                        ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREFEITURA MUNICIPAL DE ITAGUAI,0,0
1005639,Nova Conquista,Obra Cancelada,Itatiaia,RJ,27580000,Estrada de Furnas,Nova Conquista                                                                                      ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE ITATIAIA,0,0
1005640,Escola de EducaÁ„o Infantil Village Park - MacaÈ - RJ,Obra Cancelada,Maca√©,RJ,27900000,Rua Dezesseis,Barra de MacaÈ                                                                                      ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MACAE,0,0
1005641,Escola de EducaÁ„o Infantil Lagomar,Obra Cancelada,Maca√©,RJ,27970070,Rua Projetada,Lagomar                                                                                             ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE MACAE,0,0
1005642,Escola de EducaÁ„o Infantil Verdes Mares,Obra Cancelada,Maca√©,RJ,27900000,Rua Nove.,Bairro Ajuda de Baixo                                                                               ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE MACAE,0,0
1005643,Escola de educaÁ„o Infantil Trapiche,Obra Cancelada,Maca√©,RJ,28700000,Rua Um,Loteamento ParaÌso                                                                                  ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE MACAE,0,0
1005644,Escola de EducaÁ„o Infantil Parque Aeroporto,Obra Cancelada,Maca√©,RJ,28700000,Rua 12.,Parque Aeroporto                                                                                    ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE MACAE,0,0
1005645,Parque Santana,Planejamento pelo proponente,Mag√©,RJ,25915000,Rua C,Parque Santana                                                                                      ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE MAGE,1,0
1005646,Parque Sayonara,Planejamento pelo proponente,Mag√©,RJ,25915000,Rua Mario X. de Brito,Fragoso                                                                                             ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE MAGE,1,0
1005647,Creche Municipal S„o Judas - Miguel Pereira - RJ,Planejamento pelo proponente,Miguel Pereira,RJ,26900000,Alameda dos Turistas,S„o Judas                                                                                           ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE MIGUEL PEREIRA,0,0
1005648,PAC 2 - Creche/prÈ-escola - Rio Bonito - RJ,Paralisada,Rio Bonito,RJ,28800000,Rua 29,PraÁa Cruzeiro                                                                                      ,9.65,2019-09-15,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREFEITURA MUNICIPAL DE RIO BONITO,0,0
1005649,¬ncora - Rio das Ostras - RJ,Paralisada,Rio das Ostras,RJ,28890000,Rua 59,Praia ¬ncora                                                                                        ,1.51,2017-06-12,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE RIO DAS OSTRAS,0,0
1005650,Creche do Bairro OlÌmpico - Rolim de Moura - RO,Em ReformulaÁ„o,Rolim de Moura,RO,76940000,Av. Salvador entre a Rua GuaporÈ e Rua Corumbiara,Olimpico                                                                                            ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ROLIM DE MOURA,0,0
1005651,Creche jardim universit·rio - Vilhena - RO,Em ReformulaÁ„o,Vilhena,RO,76980000,avenida 2504,Jardim Universit·rio                                                                                ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VILHENA,0,0
1005653,Creche Emilio Dias/Acarajo - BraganÁa - PA,Planejamento pelo proponente,Bragan√ßa,PA,68600000,Rodovia PA 458 km 04,Centro                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE BRAGANCA,0,0
1005654,PAC 2 - CRECHE/PR…-ESCOLA  002 - Bujaru - PA,Planejamento pelo proponente,Bujaru,PA,68670000,Rua AntÙnio Machado,Mucaj·                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BUJARU,0,0
1005655,PAC 2 - CRECHE/PR…-ESCOLA  003 - ConceiÁ„o do Araguaia - PA,Paralisada,Concei√ß√£o do Araguaia,PA,68540000,TRAVESSA SANTOS DUMONT,CANUDINHO                                                                                           ,72.41,2017-12-31,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CONCEICAO DO ARAGUAIA,0,0
1005656,BAIRRO NOVO - Itupiranga - PA,Paralisada,Itupiranga,PA,68580000,RUA 46 S/N,Itupiranga                                                                                          ,55.33,2017-12-31,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUNICIPAL DE ITUPIRANGA,0,0
1005657,PAC 2 - CRECHE/PR…-ESCOLA  003 - Parauapebas - PA,Paralisada,Parauapebas,PA,68515000,Avenida B Quadra 286,Cidade Jardim                                                                                       ,77.29,2017-07-28,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PARAUAPEBAS,0,0
1005658,PAC 2 - CRECHE/PR…-ESCOLA  006 - UlianÛpolis - PA,ConcluÌda,Ulian√≥polis,PA,68632000,TRAVESSA GURUPI,PALMEIRAS                                                                                           ,99.99,2017-06-19,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ULIANOPOLIS,0,0
1005659,PAC 2 - CRECHE/PR…-ESCOLA  005 - UlianÛpolis - PA,ConcluÌda,Ulian√≥polis,PA,68632000,Rua Teresina,Resende II                                                                                          ,99.99,2016-07-04,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ULIANOPOLIS,0,0
1005660,VILA BONITA,LicitaÁ„o,Uruar√°,PA,68140000,VILA BONITA - TRAVESSA 05,VILA BONITA                                                                                         ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE URUARA,1,0
1005661,BOA SORTE,LicitaÁ„o,Uruar√°,PA,68140000,TRAVESSA SALVINO LOPES,BOA SORTE                                                                                           ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE URUARA,1,0
1005662,PIMENTOL¬NDIA - Uruar· - PA,Obra Cancelada,Uruar√°,PA,68140000,TRAVESSA ANAPU ,PIMENTOL¬NDIA                                                                                       ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE URUARA,0,0
1005663,PAC 2 - CRECHE/PR…-ESCOLA  001 - Xinguara - PA,ConcluÌda,Xinguara,PA,68555000,Rua A esq. com Rua 19 Qd.85,Jardim AmÈrcia III                                                                                  ,99.99,2016-03-17,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE XINGUARA,0,0
1005678,CRECHE LAGOINHA,ExecuÁ„o,Traipu,AL,57370000,POVOADO LAGOINHA,ZONA RURAL                                                                                          ,50.07,2017-12-30,Projeto 2 Convencional,Municipal,PREFEITURA MUNICIPAL DE TRAIPU,1,0
1005680,PAC 2 - CRECHE/PR…-ESCOLA  002 - Macap· - AP,Paralisada,Macap√°,AP,68911022,Avenida Euripedes Afonso Rodrigues,Fazendinha                                                                                          ,3.79,2017-07-07,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MACAPA,0,0
1005681,PAC 2 - CRECHE/PR…-ESCOLA  004 - Macap· - AP,Planejamento pelo proponente,Macap√°,AP,68909714,Travessa Amazonas,Lagoa Azul                                                                                          ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MACAPA,0,0
1005682,PAC 2 - CRECHE/PR…-ESCOLA  001 - Macap· - AP,Paralisada,Macap√°,AP,68904050,Avenida Reinaldo Damasceno,Novo Buritizal                                                                                      ,51.16,2017-07-07,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MACAPA,0,0
1005683,Escola Infantil de Baixa Grande - Inhambupe - BA,Em ReformulaÁ„o,Inhambupe,BA,48490000,Av. Baixa Grande,Zona Rural                                                                                          ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE INHAMBUPE,0,0
1005685,Rua da Mangueira,Paralisada,Nilo Pe√ßanha,BA,45440000,Rua da Mangueira,Centro                                                                                              ,13.72,2017-12-30,Projeto Tipo C - Bloco Estrutural,Municipal,PREF MUN DE NILO PECANHA,0,0
1005686,Loteamento Brasilholanda,ExecuÁ„o,Prado,BA,45980000,Rua Projetada 5,Guarani                                                                                             ,40.04,2017-08-31,Projeto 2 Convencional,Municipal,PREF MUN DE PRADO,1,0
1005687,Minha casa minha vida - Residencial Tiradentes - Marab· - PA,ConcluÌda,Marab√°,PA,68514300,Avenida Jo„o Teixeira,Morada Nova                                                                                         ,100,2015-12-31,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MARABA,0,0
1005688,Folha 25 - Marab· - PA,ExecuÁ„o,Marab√°,PA,68509340,Quadra Especial Fl. 25,Nova Marab·                                                                                         ,52.87,2017-12-28,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE MARABA,0,0
1005689,PAC 2 - CRECHE/PR…-ESCOLA MCMV  004 - Marab· - PA,Planejamento pelo proponente,Marab√°,PA,68514000,Rua do Campo,Nova Marab·                                                                                         ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MARABA,0,0
1005690,Vila SororÛ - Marab· - PA,ConcluÌda,Marab√°,PA,68514000,Rua Geraldo Veloso,Zona Rural                                                                                          ,100,2015-12-31,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MARABA,0,0
1005691,Vila Santa FÈ - Marab· - PA,ExecuÁ„o,Marab√°,PA,68514000,Rua 6000,Zona Rural                                                                                          ,8.64,2017-06-29,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MARABA,0,0
1005692,Vila TrÍs Poderes - Marab· - PA,Planejamento pelo proponente,Marab√°,PA,68514000,Rua Geraldo Veloso,Zona Rural                                                                                          ,2.53,2017-12-29,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE MARABA,0,0
1005693,Minha casa minha vida - Residencial Vale do Tocantins - Marab· - PA,ConcluÌda,Marab√°,PA,68513674,"Avenida PiauÌ, Quadra 70",S„o FÈlix                                                                                           ,99.99,2015-11-04,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MARABA,0,0
1005694,FUNDA«√O CASA SANTA ROSA - Marab· - PA,ExecuÁ„o,Marab√°,PA,68513674,Rua Transmangueira,Marab· Velha                                                                                        ,68.51,2017-12-29,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE MARABA,0,0
1005696,OSCAR NIEMEYER,Planejamento pelo proponente,Cascavel,PR,85804050,Rua Francisco Guaran· de Menezes,14 de Novembro                                                                                      ,0,,Projeto 1 Convencional,Municipal,MUNICÕPIO DE CASCAVEL,1,0
1005697,Centro de EducaÁ„o Infantil,ContrataÁ„o,Jataizinho,PR,86210000,Rua Ayrton Senna da Silva,Conjunto Rossi                                                                                      ,0,,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL DE JATAIZINHO,1,0
1005698,PREFEITURA MUNICIPAL DE CACOAL,ExecuÁ„o,Cacoal,RO,76960970,RUA 76,GREENVILLE                                                                                          ,41.13,2017-11-06,Projeto 2 Convencional,Municipal,PREF MUN DE CACOAL,1,0
1005699,Emenda Parlamentar 29130001 - Rio Branco/AC - Rio Branco - AC,LicitaÁ„o,Rio Branco,AC,,"","",0,,EspaÁo Educativo - 04 Salas,Municipal,PREF MUN DE RIO BRANCO,1,0
1005782,Creche do Povoado Caraibinhas,ExecuÁ„o,Igaci,AL,57620000,POVOADO CARAIBINHAS,Zona Rural,47.48,2017-09-08,Projeto 2 Convencional,Municipal,IGACI PREFEITURA,1,0
1005784,ESCOLA INFANTIL SANTO ANT‘NIO - EirunepÈ - AM,Em ReformulaÁ„o,Eirunep√©,AM,69880000,ANT‘NIO DE CASTRO ALVES,SANTO ANT‘NIO                                                                                       ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE EIRUNEPE,0,0
1005785,ESCOLA INFANTIL - BAIRRO S√O JOS… - EirunepÈ - AM,Em ReformulaÁ„o,Eirunep√©,AM,69880000,AV. GET⁄LIO VARGAS,Centro                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE EIRUNEPE,0,0
1005786,ESCOLA INFANTIL - BAIRRO DE F¡TIMA - EirunepÈ - AM,Em ReformulaÁ„o,Eirunep√©,AM,69880000,AV PREFEITO JO√O CAVALCANTE,DE F¡TIMA                                                                                           ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE EIRUNEPE,0,0
1005787,Bairro de Vila Peixe,LicitaÁ„o,Andorinha,BA,48990000,RUA DO CAMPO,VILA DO PEIXE                                                                                       ,6.7,2015-06-25,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL DE ANDORINHA,1,0
1005790,CRECHE TIPO B - BAIRRO CAJAZEIRA,ExecuÁ„o,Cairu,BA,45420000,Avenida Santo Antonio,Bairro Cajazeira                                                                                    ,16.1,2018-05-18,Projeto 1 Convencional,Municipal,PREF MUN DE CAIRU,1,0
1005793,CRECHE MUNICIPAL CRIAN«A … VIDA - Conde˙ba - BA,Paralisada,Conde√∫ba,BA,46200000,RUA DOM PEDRO I,DIVINO ESPIRITO SANTO                                                                               ,71.34,2017-09-02,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CONDEUBA,0,0
1005797,DR∫ JORGE COSTA ANDRADE,Obra Cancelada,Salvador,BA,41310260,Rua Doutor Jorge Costa Andrade,¡guas Claras                                                                                        ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE SALVADOR,0,0
1005798,CONJUNTO DOS BANC¡RIOS,Obra Cancelada,Salvador,BA,41279200,Avenida Santiago de Compostela,Brotas                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE SALVADOR,0,0
1005799,PRAIA DO FLAMENGO,Obra Cancelada,Salvador,BA,41600080,Alameda Praia do Flamengo,Praia do Flamengo                                                                                   ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE SALVADOR,0,0
1005800,RUA DA FAZENDA,Obra Cancelada,Salvador,BA,41650020,Rua da Fazenda,Piat„                                                                                               ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE SALVADOR,0,0
1005801,PROINF¬NCIA MULTIR√O,ExecuÁ„o,Bai√£o,PA,68465000,TRAVESSA FRANCISCO RAMOS,MUTIR√O                                                                                             ,42.91,2017-12-29,Projeto 1 Convencional,Municipal,JADIR NOGUEIRA RODRIGUES,1,0
1005802,CRECHE COMUNIT¡RIA PRIMEIROS PASSOS - Sebasti„o Laranjeiras - BA,Em ReformulaÁ„o,Sebasti√£o Laranjeiras,BA,46450000,RUA JO√O CARLOS LE√O,Santo Antonio                                                                                       ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE SEBASTIAO LARANJEIRAS,0,0
1005803,Creche Municipal do Aeroporto,Obra Cancelada,Cachoeira do Arari,PA,68840000,Av. Dr. Bento Miranda,Aeroporto                                                                                           ,0,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE CACHOEIRA DO ARARI,0,0
1005805,PAC 2 - CRECHE/PR…-ESCOLA  005 Jambeiro,LicitaÁ„o,Valen√ßa,BA,45400000,Trecho Bairro Jambeiro,Jambeiro                                                                                            ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE VALENCA,1,0
1005806,Creche do Bairro Nova Carolina,ExecuÁ„o,Carolina,MA,65980000,Rua S„o JosÈ,Nova Carolina                                                                                       ,28.63,2018-02-25,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL DE CAROLINA,1,0
1005807,Prado,ExecuÁ„o,Po√ß√£o,PE,55240000,Rua: Manoel Ferreira da Silva,Prado                                                                                               ,18.27,2017-09-14,Projeto 1 Convencional,Municipal,PREF MUN DE POCAO,0,1
1005808,Creche EgÌdio de Moura Bueno,ContrataÁ„o,Ibaiti,PR,84914000,Rua Jaboti E Rua 3,Vila Guay                                                                                           ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE IBAITI,1,0
1005809,PAC 2 - CRECHE/PR…-ESCOLA  001,ExecuÁ„o,Campo Belo,MG,37270000,Av. AmÈrico Le„o,ARNALDOS,1.64,,Projeto 1 Convencional,Municipal,PREF MUN DE CAMPO BELO,1,0
1005810,Creche /prÈ-escola -Bairro Jardim MariÍta,ExecuÁ„o,Campo Belo,MG,37270000,Rua N·polis,Jardim MariÍta                                                                                      ,27.8,2017-07-31,Projeto 2 Convencional,Municipal,PREF MUN DE CAMPO BELO,1,0
1005811,Moradas de Portugal,Planejamento pelo proponente,Londrina,PR,86081631,Rua Maria Garutti de Souza,Perobinha                                                                                           ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE LONDRINA,1,0
1005812,Santa Clara - Londrina - PR,Em ReformulaÁ„o,Londrina,PR,86036500,Rua Cunhatai,Santa Clara                                                                                         ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE LONDRINA,0,0
1005813,CMEI,ExecuÁ„o,Mariluz,PR,87470000,Avenida Presidente Marechal Floriano Peixoto,Centro                                                                                              ,22.82,2017-12-31,Projeto 2 Convencional,Municipal,PREF MUN DE MARILUZ,1,0
1005814,DIVIN…IA - Paranagu· - PR,Em ReformulaÁ„o,Paranagu√°,PR,83212415,Rua J˙lio Groth Elias,DivinÈia                                                                                            ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE PARANAGUA,0,0
1005815,LOTEAMENTO NOVO HORIZONTE,ContrataÁ„o,Espera Feliz,MG,36830000,RUA PROJETADA,NOVO HORIZONTE                                                                                      ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ESPERA FELIZ,1,0
1005816,Proinfancia Bairro Alto,ExecuÁ„o,Rio Negro,PR,83880000,Rua RODOLFO ALOIS PFEFFER,Bairro Alto                                                                                         ,61.58,2017-10-23,Projeto 1 Convencional,Municipal,PREF MUN DE RIO NEGRO,1,0
1005817,CMEI CONTENDA - S„o JosÈ dos Pinhais - PR,Planejamento pelo proponente,S√£o Jos√© dos Pinhais,PR,83095806,RUA TEREZINHA TOCZEK,CONTENDA                                                                                            ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE SAO JOSE DOS PINHAIS,0,0
1005818,PAC 2 - CRECHE/PR…-ESCOLA  001,Obra Cancelada,Pe√ßanha,MG,39700000,Rua Ursula,sagrado coraÁ„o de jesus                                                                            ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE PECANHA,0,0
1005819,CRECHE BAIRRO PINHEIRINHO,ExecuÁ„o,Toledo,PR,85907358,Rua Ledi Fischer Maas,Pinheirinho                                                                                         ,20.02,2017-12-24,Projeto 2 Convencional,Municipal,PREF MUN DE TOLEDO,1,0
1005820,Creche Municipal Santa Teresinha,ExecuÁ„o,Po√ßo Fundo,MG,37757000,Jo„o Teodoro Ferreira,Santa Helena                                                                                        ,42.3,2017-12-31,Projeto 2 Convencional,Municipal,PREF MUN DE POCO FUNDO,1,0
1005823,Creche Jardim das avenidas,ExecuÁ„o,Ararangu√°,SC,88900000,Av. Cel Jo„o Fernandes,Jardim das Avenidas                                                                                 ,67.69,2017-08-17,Projeto 1 Convencional,Municipal,PREF MUN DE ARARANGUA,1,0
1005839,ColÙnia Ventura - Escola 6 Salas - TefÈ - AM,ExecuÁ„o,Tef√©,AM,69470000,Rua ColÙnia Ventura II,ColÙnia Ventura                                                                                     ,67.82,2017-11-11,EspaÁo Educativo - 06 Salas,Municipal,PREF MUN DE TEFE,1,0
1005842,ESPA«O URBANO EDUCATIVO II - Altaneira - CE,ConcluÌda,Altaneira,CE,63195000,RUA ANTONIO RUFINO DE OLIVEIRA,CRUZEIRO                                                                                            ,100,2016-01-13,EspaÁo Educativo - 06 Salas,Municipal,PREF MUN DE ALTANEIRA,0,0
1005845,Escola Jatob· - Beberibe - CE,ExecuÁ„o,Beberibe,CE,62840000,Travessa da Rua Jatob·,Itapeim                                                                                             ,34.65,2017-12-29,EspaÁo Educativo - 04 Salas,Municipal,PREF MUN DE BEBERIBE,1,0
1005846,ESCOLA DE 6 SALAS - LOCALIDADE DE ALMAS - CarirÈ - CE,ConcluÌda,Carir√©,CE,62184000,Localidade Almas,Almas                                                                                               ,99.99,2017-01-31,EspaÁo Educativo - 06 Salas,Municipal,PREF MUN DE CARIRE,0,0
1005847,Escola Barreiro do Jorge - Farias Brito - CE,ConcluÌda,Farias Brito,CE,63185000,Rua Sem denominaÁ„o oficial,Quincunc·                                                                                           ,100,2015-08-17,EspaÁo Educativo - 06 Salas,Municipal,PREF MUN DE FARIAS BRITO,0,0
