id,nome,situacao,municipio,uf,cep,logradouro,bairro,percentual_de_execucao,data_prevista_de_conclusao_da_obra,tipo_do_projeto,rede_de_ensino_publico,nome_da_entidade,visivel_no_app,grupo_controle
1003812,PAC 2 - CRECHE/PRÉ-ESCOLA  002,Planejamento pelo proponente,São Pedro da Aldeia,RJ,28940000,Rua Antônio Machado,Rua do Fogo                                                                                         ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE SAO PEDRO DA ALDEIA,1,0
1003813,PAC 2 - CRECHE/PRÉ-ESCOLA  017 - Curitiba - PR,Concluída,Curitiba,PR,81730040,Rua Bartolomeu Lourenço de Gusmão,Boqueirão                                                                                           ,99.99,2016-06-05,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE CURITIBA,0,0
1003814,PAC 2 - CRECHE/PRÉ-ESCOLA  006 - Curitiba - PR,Execução,Curitiba,PR,81460157,Rua Antônia Molina Bella,Cidade Industrial                                                                                   ,91.35,2018-03-19,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE CURITIBA,0,0
1003815,PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Curitiba - PR,Concluída,Curitiba,PR,81900590,Rua Oseas Lazzari Stoterau,Sítio Cercado                                                                                       ,100,2016-02-10,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE CURITIBA,0,0
1003816,PAC 2 - CRECHE/PRÉ-ESCOLA  014 - Curitiba - PR,Concluída,Curitiba,PR,82920100,Rua dos Ferroviários,Cajuru                                                                                              ,99.95,2014-10-03,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE CURITIBA,0,0
1003817,015 EMEI Elvira Souza Lima/ Pradinho 2,Planejamento pelo proponente,Alvorada,RS,94834205,Rua  Campo Verde,Umbu                                                                                                ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ALVORADA,1,0
1003818,013 EMEI Vinícius de Moraes/ Porto Verde,Planejamento pelo proponente,Alvorada,RS,94859000,Rua Curios,Jardim Algarve                                                                                      ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE ALVORADA,1,0
1003819,016 EMEI Anita Malfati/ Tijuca - Alvorada - RS,Obra Cancelada,Alvorada,RS,94852170,Rua do Parque,Tijuca                                                                                              ,0,,MI - Escola de Educação Infantil Tipo C,Municipal,PREF MUN DE ALVORADA,0,0
1003820,PAC 2 - CRECHE/PRÉ-ESCOLA  001,Execução,Oeiras,PI,64500000,Rua Gerson Campos,Várzea                                                                                              ,68.29,2017-12-25,Projeto 2 Convencional,Municipal,PREF MUN DE OEIRAS,1,0
1003821,PROINFÂNCIA 2B - Osório - RS,Paralisada,Osório,RS,95520000,Rua Marcílio Dias,Medianeira                                                                                          ,37.05,2018-12-28,MI - Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE OSORIO,0,0
1003822,Creche das Hortênsias,Paralisada,Portão,RS,93180000,Rua Santa Rosa,Portão Velho                                                                                        ,4.39,2018-06-04,MI - Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE PORTAO,0,0
1003823,PAC 2 - CRECHE/PRÉ-ESCOLA  003,Licitação,Araucária,PR,83709150,Rua Carlos Vicente Zapxon,Costeira                                                                                            ,0,,Projeto 1 Convencional,Municipal,PREFEITURA DO MUNICIPIO DE ARAUCARIA,1,0
1003824,Creche do Conjunto Jorge Alberto - Nossa Senhora das Dores - SE,Paralisada,Nossa Senhora das Dores,SE,49600000,Rua Matadouro Novo,Matadouro                                                                                           ,43.81,2017-11-15,MI - Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE NOSSA SENHORA DAS DORES,0,0
1003825,CRECHE 001 AV NOVE DE JULHO,Contratação,Itapecerica da Serra,SP,06852150,Avenida Nove de Julho,Parque Paraíso                                                                                      ,0,,Projeto 2 Convencional,Municipal,PREF MUNINIPAL DE ITAPECERICA DA SERRA,1,0
1003826,PAC 2 - CRECHE/PRÉ-ESCOLA  009 - Belford Roxo - RJ,Obra Cancelada,Belford Roxo,RJ,26110180,Rua Munir (Antiga rua Gramânia),Jardim Bom Pastor                                                                                   ,0,,MI - Escola de Educação Infantil Tipo C,Municipal,PREF MUN DE BELFORD ROXO,0,0
1003827,PAC 2 - CRECHE/PRÉ-ESCOLA  017 - Belford Roxo - RJ,Obra Cancelada,Belford Roxo,RJ,26150090,Rua Araticum,Novo Eldorado                                                                                       ,0,,MI - Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE BELFORD ROXO,0,0
1003828,PAC 2 - CRECHE/PRÉ-ESCOLA  015 - Belford Roxo - RJ,Obra Cancelada,Belford Roxo,RJ,26160160,Rua Alfa,Jardim das Estrelas                                                                                 ,0,,MI - Escola de Educação Infantil Tipo C,Municipal,PREF MUN DE BELFORD ROXO,0,0
1003829,PAC 2 - CRECHE/PRÉ-ESCOLA  022 - Belford Roxo - RJ,Obra Cancelada,Belford Roxo,RJ,26170210,Estrada do Conde,Vila Pauline                                                                                        ,0,,MI - Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE BELFORD ROXO,0,0
1003832,PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  003,Execução,Timon,MA,65630000,Rua Nova,Cidade Nova                                                                                         ,77.28,2018-11-28,Projeto 1 Convencional,Municipal,PREF MUN DE TIMON,1,0
1003833,PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004,Execução,Timon,MA,65630000,Rua 20,Bairro Jóia                                                                                         ,88.63,2018-05-28,Projeto 1 Convencional,Municipal,PREF MUN DE TIMON,1,0
1003887,PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Livramento de Nossa Senhora - BA,Obra Cancelada,Livramento de Nossa Senhora,BA,46140000,Rua Isaías de Castro,Zona Rural                                                                                          ,0,,MI - Escola de Educação Infantil Tipo C,Municipal,PREF MUN DE LIVRAMENTO DE NOSSA SENHORA,0,0
1003888,JARDIM DO ENTORNO I,Execução,Águas Lindas de Goiás,GO,72910000,Rua Seis,JARDIM DO ENTORNO I                                                                                 ,19.04,2018-04-20,Projeto 2 Convencional,Municipal,PREF MUN DE AGUAS LINDAS DE GOIAS,1,0
1003889,PAC 2 - CRECHE/PRÉ-ESCOLA  001,Execução,Bela Vista do Maranhão,MA,65350000,RUA PRES. SARNEY,POVOADO CURVA DA MATA DO BOI                                                                        ,11.98,2016-09-07,Projeto 2 Convencional,Municipal,PREF MUN DE BELA VISTA DO MARANHAO,1,0
1003890,PAC 2 - CRECHE/PRÉ-ESCOLA  001,Execução,Olinda Nova do Maranhão,MA,65223000,Rua Grande,Iraque                                                                                              ,31.31,2018-05-31,Projeto 1 Convencional,Municipal,PREF MUN DE OLINDA NOVA DO MARANHAO,1,0
1003891,CRECHE VILA NOVA REPÚBLICA,Execução,São Luís,MA,65000000,2ª TRAVESSA FÉ EM DEUS,VILA NOVA REPÚBLICA                                                                                 ,0,2018-09-28,Projeto 1 Convencional,Municipal,MUNICIPIO DE SAO LUIS,1,0
1003892,CRECHE RESIDENCIAL 2000,Execução,São Luís,MA,65000000,RUA DA UNIÃO,RESIDENCIAL 2000                                                                                    ,0,2017-05-11,Projeto 2 Convencional,Municipal,MUNICIPIO DE SAO LUIS,1,0
1003893,Cmei Celso Marchi,Execução,Apucarana,PR,86806575,Rua Joaquim Rodrigues,Loteamento Residencial Celso Marchi                                                                 ,54.5,2018-03-15,Projeto 2 Convencional,Municipal,PREF MUN DE APUCARANA,1,0
1003894,LOTEAMENTO CIDADE DE GUARANIAÇU,Execução,Guaraniaçu,PR,85400000,Rua 2,Vicente Leonardo Nogueira                                                                           ,33.36,2017-12-31,Projeto 1 Convencional,Municipal,PREF MUN DE GUARANIACU,1,0
1003895,Lote Urbano nº 11 da quadra 06 loteamento Portal do Lago - Bairro Itaipu,Concluída,Medianeira,PR,85884000,Rua Ligia Fogassa,Itaipu                                                                                              ,99.99,2017-12-15,Projeto 1 Convencional,Municipal,PREFEITURA DE MEDIANEIRA,0,0
1003896,PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São Miguel Arcanjo - SP,Paralisada,São Miguel Arcanjo,SP,18230000,Rua Comendador João Cereser,Conjunto Habitacional Adelina Prandini Ribas                                                        ,19.82,2018-01-02,MI - Escola de Educação Infantil Tipo B,Municipal,SAO MIGUEL ARCANJO PREFEITURA,0,0
1004052,EMENDA PARLAMENTAR 36800004 - Escola de Educação Infantil Tipo C,Licitação,Ariranha do Ivaí,PR,86880000,Rua Miguel Verenka,Centro                                                                                              ,16.08,,Projeto 2 Convencional,Municipal,PREF MUN DE ARIRANHA DO IVAI,1,0
1004057,EMENDA PARLAMENTAR 36800004 - UNIDADE DE EDUCAÇÃO INFANTIL MODELO PROINFÂNCIA,Execução,Rosário do Ivaí,PR,86850000,RUA PROJETADA B,Centro                                                                                              ,16.25,2018-05-29,Projeto 2 Convencional,Municipal,PREF MUN DE ROSARIO DO IVAI,1,0
1004059,EMENDA PARLAMENTAR 36800004 - CMEI DE TOMAZINA,Execução,Tomazina,PR,84935000,RUA FELIPE MIGUEL DE CARVALHO,Centro                                                                                              ,99.31,2018-09-22,Projeto 2 Convencional,Municipal,PREF MUN DE TOMAZINA,1,0
1004061,EMENDA PARLAMENTAR - Petrolina - PE,Execução,Petrolina,PE,56302905,Avenida Guararapes 2114,Centro                                                                                              ,27.74,2018-06-26,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE PETROLINA,1,0
1004062,EMENDA PARLAMENTAR 12970017 - Recife - PE,Paralisada,Recife,PE,50030903,Cais do Apolo 925,Recife                                                                                              ,22.88,2018-12-31,Escola com Projeto elaborado pelo proponente,Municipal,PREF MUN DE RECIFE,0,0
1004065,EMENDA PARLAMENTAR 28560003 - Terreno UEI Encano Baixo,Execução,Indaial,SC,89130000,Rua Hermann Gutz,Encano Baixo                                                                                        ,16.32,2019-01-21,Projeto 1 Convencional,Municipal,PREF MUN DE INDAIAL,1,0
1004070,EMENDA PARLAMENTAR 28560003 - Loteamento Feller,Execução,Tijucas,SC,88200000,Rua I,Joaia                                                                                               ,78.81,2018-12-31,Projeto 2 Convencional,Municipal,PREF MUN DE TIJUCAS,0,1
1004072,EMENDA PARLAMENTAR 28560003 - CRECHE RIBEIRÃO AREIA,Execução,Pomerode,SC,89107000,RUA FREDERICO BLANK,RIBEIRÃO AREIA                                                                                      ,13.16,2018-02-14,Projeto 2 Convencional,Municipal,PREF MUN DE POMERODE,1,0
1004073,EMENDA PARLAMENTAR 24480009 - ALEXANDRE CÂMARA - João Câmara - RN,Execução,João Câmara,RN,59550000,RUA ALEXANDRE CÂMARA,CENTRO                                                                                              ,52.51,2018-06-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE JOAO CAMARA,1,0
1004074,EMENDA PARLAMENTAR 34080002 - LOTE PARA IMPLANTAÇÃO DE CRECHE - Simonésia - MG,Contratação,Simonésia,MG,36930000,DISTRITO DO ALEGRIA,DISTRITO DO ALEGRIA                                                                                 ,0,,Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE SIMONESIA,0,0
1004075,EMENDA PARLAMENTAR 34080002 - CRECHE  COROACI,Licitação,Coroaci,MG,39711000,RUA SÃO JUDAS TADEU,CENTRO                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE COROACI,1,0
1004077,EMENDA PARLAMENTAR 34080002,Execução,Bugre,MG,35193000,Rua Chico Chumbo,Centro                                                                                              ,53.53,2018-02-16,Projeto 2 Convencional,Municipal,PREF MUN DE BUGRE,1,0
1004078,EMENDA PARLAMENTAR 26970007 - POVOADO VERONA - Bom Jesus das Selvas - MA,Licitação,Bom Jesus das Selvas,MA,65395000,RUA DA PALMA,ZONA RURAL                                                                                          ,0,,Escola com Projeto elaborado pelo proponente,Municipal,PREF MUN DE BOM JESUS DAS SELVAS,0,0
1004079,EMENDA PARLAMENTAR 90220005 - Belford Roxo - RJ,Planejamento pelo proponente,Belford Roxo,RJ,26113340,Avenida Floripes da Rocha,Centro                                                                                              ,0,,Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE BELFORD ROXO,0,0
1004081,EMENDA PARLAMENTAR  27680005 - Uberlândia - MG,Planejamento pelo proponente,Uberlândia,MG,38408150,Avenida Anselmo Alves dos Santos,Segismundo Pereira                                                                                  ,0,,Escola com Projeto elaborado pelo proponente,Municipal,PREF MUN DE UBERLANDIA,0,0
1004082,EMENDA PARLAMENTAR 27560002 - Sitio Estiva - Araújos - MG,Planejamento pelo proponente,Araújos,MG,35603000,Praça da Matriz,Centro                                                                                              ,0,,Escola de Educação Infantil Tipo C,Municipal,PREF MUN DE ARAUJOS,0,0
1004084,EMENDA PARLAMENTAR 27560002,Execução,Coromandel,MG,38550000,Rua Abílio Calixto,Sagrada Familia                                                                                     ,24.18,2018-08-15,Projeto 2 Convencional,Municipal,PREF MUN DE COROMANDEL,1,0
1004085,EMENDA PARLAMENTAR 27560002,Execução,Diamantina,MG,39100000,Rua do Areão,Rio Grande                                                                                          ,17.08,2018-03-17,Projeto 2 Convencional,Municipal,PREF MUN DE DIAMANTINA,1,0
1004086,EMENDA PARLAMENTAR 27560002 - Creche Calafate,Licitação,Passa Tempo,MG,35537000,Rua Elisio Machado de Castro,Calafate                                                                                            ,31.25,,Projeto 2 Convencional,Municipal,PREF MUN DE PASSA TEMPO,1,0
1004088,EMENDA PARLAMENTAR 27560002,Execução,Taiobeiras,MG,39550000,RUA VEREADOR FRANCISCO NOGUEIRA,MIRANDÓPOLIS                                                                                        ,30.34,2018-05-31,Projeto 2 Convencional,Municipal,PREF MUN DE TAIOBEIRAS,1,0
1004093,EMENDA PARLAMENTAR 27890003 - Cachoeiras de Macacu - RJ,Planejamento pelo proponente,Cachoeiras de Macacu,RJ,28680000,Avenida Governador Roberto Silveira,Centro                                                                                              ,0,,Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE CACHOEIRAS DE MACACU,0,0
1004100,Creche Mundo Novo,Execução,Amarante do Maranhão,MA,65923000,Rua Projetada,Centro                                                                                              ,11.18,2018-12-31,Projeto 2 Convencional,Municipal,Amarante do Maranhão,1,0
1004101,Centro Municipal de Educação Infantil,Concluída,Perdões,MG,37260000,Rua Geralda das Dores,Palestina                                                                                           ,100,2016-11-17,Projeto 1 Convencional,Municipal,PREF MUN DE PERDOES,0,0
1004102,CRECHE AVENIDA 2,Planejamento pelo proponente,Rio Branco,AC,69900000,AVENIDA 2,CIDADE DO POVO                                                                                      ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE RIO BRANCO,1,0
1004103,CRECHE RUA 54,Licitação,Rio Branco,AC,69900000,RUA 54,CIDADE DO POVO                                                                                      ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE RIO BRANCO,1,0
1004104,PAC 2 - CRECHE/PRÉ-ESCOLA  002,Execução,Acaraú,CE,62580000,RUA JOSÉ MONTEIRO MELO,BURITI                                                                                              ,35.16,2017-07-18,Projeto 1 Convencional,Municipal,PREF MUN DE ACARAU,1,0
1004105,CRECHE 006 - JARDIM SAMPAIO,Execução,Itapecerica da Serra,SP,06851420,Rua Jacob Hengles,Jardim Sampaio                                                                                      ,86.53,2018-02-26,Projeto 2 Convencional,Municipal,PREF MUNINIPAL DE ITAPECERICA DA SERRA,1,0
1004106,PAC 2 - CRECHE/PRÉ-ESCOLA  003 - SÃO LOURENÇO,Em Reformulação,Teixeira de Freitas,BA,45995000,RUA DA BANDEIRA,SÃO LOURENÇO                                                                                        ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE TEIXEIRA DE FREITAS,1,0
1004107,Área Institucional - Pirassununga - SP,Obra Cancelada,Pirassununga,SP,13630450,Rua Guido Trevisan,Jardim Itália                                                                                       ,0,,MI - Escola de Educação Infantil Tipo C,Municipal,PREF MUN DE PIRASSUNUNGA,0,0
1004108,CRECHE MARIA NANTILDE NUNES CHAVES,Execução,Canto do Buriti,PI,64890000,RUA JOSÉ ROGERIO NUNES,AEROPORTO                                                                                           ,27.51,2017-12-30,Projeto 1 Convencional,Municipal,PREF MUN DE CANTO DO BURITI,1,0
1004109,LOTE 131 - INSTITUCIONAL,Execução,Dionísio Cerqueira,SC,89950000,Rua Projetada VT 01,BAIRRO COHAB                                                                                        ,21.73,2018-12-31,Projeto 2 Convencional,Municipal,Thyago Wanderlan Gnoatto Gonçalves,1,0
1004110,PROINFANCIA CAMPO ARIÃO,Licitação,Itaguara,MG,35514000,RUA JOSE NICOLAU DE ANDRADE,AREÃO                                                                                               ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ITAGUARA,1,0
1004111,Creche Municipal Anita Meneses dos Santos - Serrolândia - BA,Execução,Serrolândia,BA,44710000,Rua Cesiano Alves Macedo - Loteamento Casa da Gente,Cinelex                                                                                             ,57.16,,MI - Escola de Educação Infantil Tipo B,Municipal,PREF MUN DE SERROLANDIA,0,0
1004112,Creche Alvoradinha,Execução,Amarante do Maranhão,MA,65923000,Rua Projeta II,ALVORADINHA                                                                                         ,14.94,2018-12-31,Projeto 2 Convencional,Municipal,Amarante do Maranhão,1,0
1004113,EMEI Veloso,Planejamento pelo proponente,Osasco,SP,06150080,Rua Doutor Pedro dos Santos Figueiredo,Veloso                                                                                              ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE OSASCO,1,0
1004114,PAC 2 - CRECHE/PRÉ-ESCOLA  001,Execução,Pitangui,MG,35650000,Rua Alexandre Caetano,Cachoeira                                                                                           ,45.57,2018-12-31,Projeto 1 Convencional,Municipal,PREF MUN DE PITANGUI,1,0
1004168,UMEI Vila Maria - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,31975220,Rua Professor Amílcar Viana Martins,Jardim Vitória                                                                                      ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004169,UMEI Lajedo,Concluída,Belo Horizonte,MG,31844470,Rua Ministro Osvaldo Aranha,Tupi                                                                                                ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004170,UMEI Xodó Marize,Concluída,Belo Horizonte,MG,31780615,Rua Alberto Gomes da Fonseca,Marize                                                                                              ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004171,UMEI Marfim,Concluída,Belo Horizonte,MG,30880490,Rua Assumar,Pindorama                                                                                           ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004172,UMEI Califórnia II,Concluída,Belo Horizonte,MG,30855440,Rua Cristina Maria de Assis,Califórnia                                                                                          ,100,2015-11-30,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004173,UMEI São João Batista,Concluída,Belo Horizonte,MG,31520050,Rua Professor Aimoré Dutra,São João Batista (Venda Nova)                                                                       ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004174,UMEI Piratininga - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,31573502,Rua Cravo-da-índia,Piratininga (Venda Nova)                                                                            ,100,2015-10-02,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004175,UMEI Alto Vera Cruz,Concluída,Belo Horizonte,MG,30285385,Rua Sargento João Ovídio,Jonas Veiga                                                                                         ,100,2014-02-22,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004176,UMEI Pompeia - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,30270000,Rua Luiz Cerqueira,Santa Efigênia                                                                                      ,100,2015-12-18,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004177,UMEI Barreiro,Concluída,Belo Horizonte,MG,30642060,Rua São Paulo da Cruz,Barreiro                                                                                            ,100,2015-12-18,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004178,UMEI Jaqueline,Concluída,Belo Horizonte,MG,31748131,Rua Luiz Gonzaga de Souza,Jaqueline                                                                                           ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004179,UMEI Diamante,Concluída,Belo Horizonte,MG,30644152,Rua Azarias Duarte,Santa Cruz (Barreiro)                                                                               ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004180,UMEI Camargos,Concluída,Belo Horizonte,MG,30855440,Rua Christina Maria de Assis,Califórnia                                                                                          ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004181,UMEI JARDIM VITÓRIA III,Concluída,Belo Horizonte,MG,30390000,Rua São Pedro da Aldeia,Olhos D\'Água                                                                                       ,100,2015-08-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004182,UMEI Maria Goretti,Concluída,Belo Horizonte,MG,31930520,Rua Barreiro Grande,Santa Maria Goretti                                                                                 ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004183,UMEI Itaipú - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,30692520,Rua da Sé,Itaipu                                                                                              ,100,2015-09-18,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004184,UMEI Vista Alegre - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,30518130,Rua Coimbra,Madre Gertrudes                                                                                     ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004185,UMEI Minaslândia,Concluída,Belo Horizonte,MG,31812115,Rua Maria Madalena Esteves,Minaslândia (P Maio)                                                                                ,100,2014-02-22,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004186,UMEI Floramar,Concluída,Belo Horizonte,MG,31742096,Avenida Gastão Demétrio,Floramar                                                                                            ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004187,UMEI Cabana - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,30516580,Rua Tupã,Nova Cintra                                                                                         ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004188,UMEI Belmonte,Concluída,Belo Horizonte,MG,31870750,Rua Dom Silvério Gomes Pimente,Jardim Belmonte                                                                                     ,100,2014-02-22,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004189,UMEI Santa Branca,Concluída,Belo Horizonte,MG,31565250,Rua Campista,Santa Branca                                                                                        ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004190,UMEI Santa Rosa,Concluída,Belo Horizonte,MG,31255180,Rua Caldas da Rainha,São Francisco                                                                                       ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004191,UMEI Urca Confisco,Concluída,Belo Horizonte,MG,31360310,Rua Expedicionário Paulo de Souza,Itatiaia                                                                                            ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004192,UMEI Univesitário - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,31255650,Rua Aristóteles Ribeiro Vasconcelos,Santa Rosa                                                                                          ,100,2015-12-18,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004193,UMEI Mantiqueira,Concluída,Belo Horizonte,MG,31655300,Rua Aramita Francisca dos Santos,Mantiqueira                                                                                         ,100,2015-03-31,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004194,UMEI Guarani,Concluída,Belo Horizonte,MG,31840100,Rua Pacaembu,Guarani                                                                                             ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004195,UMEI Bairro das Industrias,Concluída,Belo Horizonte,MG,30610370,Rua Irmã Maria Paula,Bairro das Indústrias                                                                               ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004196,UMEI Palmeiras,Concluída,Belo Horizonte,MG,30575540,Rua Manuel Alves,Palmeiras                                                                                           ,100,2014-02-22,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004197,UMEI Engenho Nogueira,Concluída,Belo Horizonte,MG,31320480,Rua Engenho do Mar,Engenho Nogueira                                                                                    ,100,2015-12-18,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004198,UMEI Santa Cruz,Concluída,Belo Horizonte,MG,31150260,Rua Cachoeirinha,Santa Cruz                                                                                          ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004199,UMEI Paqueta - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,31365030,Rua Andorra,Conjunto Lagoa                                                                                      ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004200,UMEI Castelo de Crato,Concluída,Belo Horizonte,MG,31330120,Rua Castelo de Crato,Castelo                                                                                             ,100,2015-12-18,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004201,UMEI Lucas Monteiro,Concluída,Belo Horizonte,MG,30670050,Rua Coletora,Castanheira II (Vale do Jatobá)                                                                     ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004202,UMEI Planalto,Concluída,Belo Horizonte,MG,30286070,Rua São Vicente,Granja de Freitas                                                                                   ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004203,UMEI Solimões - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,30730420,Rua quatro,solimões                                                                                            ,100,2016-02-20,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004204,PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001,Concluída,Belo Horizonte,MG,31970322,Rua dois mil quatrocentos e sessenta e nove,Jardim Vitoria                                                                                      ,100,2014-11-28,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004205,UMEI Serra Verde,Concluída,Belo Horizonte,MG,31615170,Rua José Machado Ribeiro,Cenáculo                                                                                            ,100,2014-12-30,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004206,UMEI Nova Iorque - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,31650022,Rua Moisés Francisco Rosa,Nova York                                                                                           ,100,2015-11-30,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004207,UMEI Maldonado,Concluída,Belo Horizonte,MG,31070380,Rua João Neiva,Boa Vista                                                                                           ,100,2014-11-14,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004208,PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002 - Belo Horizonte - MG,Concluída,Belo Horizonte,MG,30360170,Rua João Evangelista Pinheiro,Santa Lúcia                                                                                         ,100,2015-05-22,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
1004209,UMEI Manacas,Concluída,Belo Horizonte,MG,30810660,Rua Francisca Santos Anastásia,Jardim Alvorada                                                                                     ,100,2015-02-21,Escola de Educação Infantil Tipo A,Municipal,PREF MUN DE BELO HORIZONTE,0,0
